rank,id,smiles,fit_score,n_hits
294,F6662-1545,COc1ccc(C(=O)NCC(F)(F)F)cc1OC,0.4206592712465542,3
295,F1919-9792,Cc1ccc(NC2CC3(CCNCC3)C2)cc1F,0.4205077400658913,2
296,F1914-0803,CCOC(=O)c1sc(N2CC(NC(=O)OC(C)(C)C)C2)nc1N,0.4203882999788859,3
297,F1904-4727,COc1ccc(CNc2nccc(CO)n2)cn1,0.41937359761974785,3
298,F0908-4642,COc1ccc(CNc2ccccc2[N+](=O)[O-])cc1,0.41891034508148783,3
299,F1922-3185,NC(CCOCC(F)(F)F)c1ccc(OC(F)(F)F)cc1,0.41842078654716497,3
300,F1911-3761,Nc1ccccc1NCc1ccc(F)cc1F,0.4180994514870146,3
301,F1967-1769,COc1ccc(CN)cc1CN(C)C.Cl.Cl,0.41798395512990194,3
302,F0001-1502,COc1ccc(CN)cc1OC,0.4179682665405955,3
303,F1916-8462,FC1(F)Oc2ccc(CNC3CC3)cc2O1,0.4178272833096873,3
304,F1922-1081,COc1cc(OC)cc(C2SC(=O)NC2C(=O)O)c1,0.4177010091536299,4
305,F8888-0400,COC(CN)C(=O)O.Cl,0.41748825256928634,2
306,F1913-5329,C=CC[C@@H](N)c1ccc(F)cc1F,0.416834657396792,3
307,F0001-6614,O=C1NC(=O)C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)N1,0.41678656940729125,2
308,F1360-0214,O=C(O)CCNS(=O)(=O)c1ccc(F)c(Cl)c1,0.4165466027701394,3
309,F2147-2591,O=C1NCC(C(=O)O)CN1,0.41645941700026884,2
310,F3413-2435,C#Cc1cc(OC)ccc1C(=O)NCC(F)(F)F,0.4163342340460212,3
311,F1911-1428,CCOC(CNc1cc(CCOC)ncn1)OCC,0.41621178594066643,3
312,F1922-6324,COc1ccc(C2CC(C(=O)O)C(=O)N2)cc1,0.4162108663681895,3
313,F1909-5686,CC(NC(=O)/C=C\C(=O)O)c1ccc(F)cc1,0.4161429253774711,3
314,F3413-2419,C#Cc1cc(OC)ccc1C(=O)NC1CC1,0.41575606682400107,3
315,F1967-4720,Nc1cc(NCc2ccc(F)cc2)ncn1,0.41567068021638987,3
316,F1922-2829,CNC(CCOC)c1ccc(OC)c(OC)c1,0.4155206692775506,3
317,F1904-3209,NCc1nccc(NCc2ccc(F)cc2)n1,0.4151634978663915,3
318,F1725-0052,O=C(O)CCC(=O)Nc1nnc(C(F)(F)F)s1,0.41510495314691176,2
319,F2167-7616,O=C(O)C1C(c2ccc(F)cc2)C1(F)F,0.4146574147788217,3
320,F1913-5330,C=CC[C@H](N)c1ccc(F)cc1F,0.4145947015925526,3
321,F1969-0117,CNc1cc(C)nc(Nc2cccnc2)n1,0.41423874870439625,2
322,F0850-5666,O=C(O)C1CSC(c2ccc(F)cc2)N1,0.41421465073230457,3
323,F1903-0168,CCOc1ccc(CC(=O)N(C)OC)cc1,0.4139606843775806,3
324,F1907-2582,CC(C)(C)OC(=O)NCCn1c(=O)[nH]c2ncccc2c1=O,0.41395016195791834,2
325,F1904-0066,CCOC(=O)c1sc(N)c(Br)c1C,0.41381651159274996,3
326,F1922-0481,CNS(=O)(=O)C(N)Cc1ccc(OC)cc1,0.4137695091970432,3
327,F2147-9456,CS(=O)(=O)Nc1ccsc1,0.4137358658888998,2
328,F1904-3791,COC(=O)c1ccnc(Nc2ccc(F)cc2F)n1,0.4134154894468194,2
329,F1904-3587,O=C(O)c1ccnc(Nc2ccc(F)cc2F)n1,0.413383963796037,2
330,F1904-3792,COC(=O)c1ccnc(Nc2ccc(F)c(F)c2)n1,0.4133142366948073,2
331,F1904-4611,OCc1ccnc(Nc2ccc(F)cc2F)n1,0.41326396618474165,2
332,F1904-3588,O=C(O)c1ccnc(Nc2ccc(F)c(F)c2)n1,0.4132283127012206,2
333,F1904-4814,N#Cc1ccnc(Nc2ccc(F)cc2F)n1,0.41322000027084743,2
334,F1904-5015,NCc1ccnc(Nc2ccc(F)cc2F)n1,0.4131719462892381,2
335,F1904-3914,COC(=O)c1ccnc(Nc2cccc(F)c2F)n1,0.41311625278270103,2
336,F1904-4609,OCc1ccnc(Nc2ccccc2F)n1,0.41310703902187873,2
337,F1904-4636,OCc1ccnc(Nc2cccc(F)c2)n1,0.4130323783615614,2
338,F2147-9453,NS(=O)(=O)Nc1ccsc1,0.4130203978472685,2
339,F1904-3613,O=C(O)c1ccnc(Nc2cccc(F)c2)n1,0.41301567944888395,2
340,F1904-5138,NCc1ccnc(Nc2cccc(F)c2F)n1,0.41301025906827354,2
341,F1904-3816,COC(=O)c1ccnc(Nc2cccc(F)c2)n1,0.412998929975661,2
342,F1904-3585,O=C(O)c1ccnc(Nc2ccccc2F)n1,0.4129819061320885,2
343,F1904-5013,NCc1ccnc(Nc2ccccc2F)n1,0.41297418849630946,2
344,F1904-3711,O=C(O)c1ccnc(Nc2cccc(F)c2F)n1,0.4129607705972833,2
345,F1904-3789,COC(=O)c1ccnc(Nc2ccccc2F)n1,0.4129546993194932,2
346,F1904-3992,CCOC(=O)c1ccnc(Nc2ccccc2F)n1,0.41295226077758734,2
347,F1904-5040,NCc1ccnc(Nc2cccc(F)c2)n1,0.412944992041029,2
348,F1904-4018,CCOC(=O)c1ccnc(Nc2cccc(Cl)c2)n1,0.4129253578668328,2
349,F1910-9023,COc1nc(Nc2ccc(N)cc2)nc(OC)n1,0.41290364013733283,2
350,F1904-3614,O=C(O)c1ccnc(Nc2ccc(F)c(Cl)c2)n1,0.4128933157899924,2
351,F1911-1780,COc1ccc(CNC(C)(C)C)cc1C,0.41288830673512555,3
352,F1904-3584,O=C(O)c1ccnc(Nc2ccccc2)n1,0.4128792031985934,2
353,F1904-5014,NCc1ccnc(Nc2ccc(F)cc2)n1,0.4128133484149328,2
354,F1912-0277,CNc1cc(C)nc(Nc2ccc(N)cc2)n1,0.41280898451865594,2
355,F1919-8747,Cc1ccc(NC2CC3(CCNCC3)C2)cc1Br,0.4127989001628783,2
356,F1904-4635,OCc1ccnc(Nc2cccc(Cl)c2)n1,0.41279525023931674,2
357,F1904-5064,NCc1ccnc(Nc2ccc(Cl)cc2)n1,0.4127926071101806,2
358,F1904-3586,O=C(O)c1ccnc(Nc2ccc(F)cc2)n1,0.41278743577934673,2
359,F1904-4608,OCc1ccnc(Nc2ccccc2)n1,0.4127858063021254,2
360,F1904-4840,N#Cc1ccnc(Nc2ccc(F)c(Cl)c2)n1,0.4127793393595977,2
361,F1912-0166,CCNc1ccnc(Nc2ccc(N)cc2)n1,0.4127682549304926,2
362,F1904-3637,O=C(O)c1ccnc(Nc2ccc(Cl)cc2)n1,0.41276740140813334,2
363,F6616-6211,Fc1ccc(Nc2ncccn2)cc1,0.41275732497958934,2
364,F1910-9024,COc1cnc(Nc2ccc(N)cc2)nc1,0.4127515106733963,2
365,F1904-4734,OCc1ccnc(Nc2cccc(F)c2F)n1,0.41272612523016966,2
366,F1904-3612,O=C(O)c1ccnc(Nc2cccc(Cl)c2)n1,0.4126996784620982,2
367,F1904-4616,COc1ccc(Nc2nccc(CO)n2)cc1,0.4126980261309185,2
368,F1904-3815,COC(=O)c1ccnc(Nc2cccc(Cl)c2)n1,0.41268269721148676,2
369,F1904-3817,COC(=O)c1ccnc(Nc2ccc(F)c(Cl)c2)n1,0.41267304601337484,2
370,F2158-2104,c1ccc(Nc2ncc3c(n2)CCNC3)cc1,0.412666706538931,2
371,F1904-5039,NCc1ccnc(Nc2cccc(Cl)c2)n1,0.41263142183840035,2
372,F2197-0055,Cn1c(=O)c2c(NO)ncnc2n(C)c1=O,0.4126114284768104,2
373,F1904-3796,COC(=O)c1ccnc(Nc2ccc(OC)cc2)n1,0.4126092916207192,2
374,F1907-0498,CC(=O)Cc1nsc(Nc2ccccc2F)n1,0.4125706664516757,2
375,F1904-5109,CS(=O)(=O)c1ccc(Nc2nccc(CN)n2)cc1,0.4125287020143143,2
376,F1904-4705,CS(=O)(=O)c1ccc(Nc2nccc(CO)n2)cc1,0.4125094205183795,2
377,F1904-3639,CN(C)c1ccc(Nc2nccc(C(=O)O)n2)cc1,0.41249946079474437,2
378,F1910-9050,Nc1ccc(Nc2ncc(Cl)cn2)cc1,0.4124713598111537,2
379,F8888-7003,Nc1ccc(Nc2ncccn2)cc1,0.4124608825707107,2
380,F1910-9065,Cc1cnc(Nc2ccc(N)cc2)nc1,0.41244966946588296,2
381,F2147-0026,COc1ccc(C2CCCN2)c(OC)c1.Cl,0.41220779812659225,3
382,F1967-7465,CCn1c(=O)cc(-c2cncc(F)c2)[nH]c1=O,0.4121548325327501,2
383,F1910-9143,Cc1cc(C)nc(Nc2cccc(N)c2)n1,0.4121504131157471,2
384,F1910-9119,COc1cnc(Nc2cccc(N)c2)nc1,0.4121443336109647,2
385,F1910-9165,Cc1cnc(Nc2cccc(N)c2)nc1,0.41214252863192274,2
386,F2158-0420,O=C(O)Cc1csc(Nc2cccc(Cl)c2)n1,0.412139865762041,2
387,F1910-9159,Cc1ccnc(Nc2cccc(N)c2)n1,0.4121246113227099,2
388,F1913-1400,CC(C)CCNc1ncc(B2OC(C)(C)C(C)(C)O2)cn1,0.41183472939006077,2
389,F1904-5020,COc1ccc(Nc2nccc(CN)n2)cc1,0.41176659647909447,2
390,F1922-1728,CNC(CCOC(C)(C)C)c1ccc(OC)cc1,0.41170155458801394,3
391,F1922-5226,CC(=O)C1CC1c1ccc(OC(F)(F)F)cc1,0.41167213509145695,3
392,F1910-8013,O=c1cc(Br)[nH]c2c1NCCC2,0.4115831787124748,2
393,F1926-0134,Cc1cnc(Nc2cccc(N)c2)s1,0.41156838967125936,2
394,F1967-7475,CCn1c(=O)cc(-c2ccncc2)[nH]c1=O,0.41150254237823775,2
395,F1907-0699,CC(C)NC(=O)c1ccc2c(c1)CNCCO2,0.4111635915345132,3
396,F2128-0137,Cc1cnc2c(c1N)c(=O)n(C)c(=O)n2C,0.41102418301141586,2
397,F1904-3590,COc1ccccc1Nc1nccc(C(=O)O)n1,0.4109555100687547,2
398,F1967-3727,O=c1cc(-c2cnccn2)[nH]c(=S)[nH]1,0.41087963810583816,2
399,F1904-4817,COc1ccccc1Nc1nccc(C#N)n1,0.4108426389998115,2
400,F1904-3794,COC(=O)c1ccnc(Nc2ccccc2OC)n1,0.4108042497089778,2
401,F1967-7212,Cn1c(=O)cc(-c2ccc(F)c(F)c2)[nH]c1=O,0.410782540520229,3
402,F1904-4617,COc1ccc(Nc2nccc(CO)n2)c(OC)c1,0.41071704954464244,2
403,F1904-5021,COc1ccc(Nc2nccc(CN)n2)c(OC)c1,0.4106936687112061,2
404,F1967-7235,Cn1c(=O)cc(-c2cncc(F)c2)[nH]c1=O,0.410671383968303,2
405,F1904-5018,COc1ccccc1Nc1nccc(CN)n1,0.4104923423944849,2
406,F1967-9744,Fc1ccc(CNC2CCOC2)cc1,0.41047405689082783,3
407,F1911-1227,CC(Nc1cc(C(C)(C)C)ncn1)C(=O)O,0.4104621629171626,2
408,F1967-5544,CCOCc1cc(CN)ncn1,0.41040571770286693,3
409,F1967-3650,O=c1cc(-c2cnccn2)[nH]c(=O)[nH]1,0.41032782645590987,2
410,F1923-2508,O=C(NC(C(=O)O)c1ccc2c(c1)OC(F)(F)O2)OCc1ccccc1,0.4103258814131016,3
411,F1967-1016,O=C(O)Cn1cnc(-c2ccc(F)cc2)cc1=O,0.4102620840332054,3
412,F2157-0634,[N-]=[N+]=NCC(=O)c1ccsc1,0.4101965093987901,2
413,F1922-0749,COc1ccc(CC(N)S(N)(=O)=O)c(OC)c1,0.4100478994503348,3
414,F0043-0093,Cn1c(=O)cc(-c2ccccc2)[nH]c1=O,0.4098127559054205,2
415,F1904-4638,OCc1ccnc(Nc2ccccc2Cl)n1,0.4096090241615774,2
416,F1922-2823,COCCC(N)c1ccc(OC)c(OC)c1,0.4095493237303585,3
417,F1904-5042,NCc1ccnc(Nc2ccccc2Cl)n1,0.4095386155683402,2
418,F1904-3615,O=C(O)c1ccnc(Nc2ccccc2Cl)n1,0.40949429332876575,2
419,F1791-0960,O=C(CCl)Nc1nncs1,0.40947977389844425,2
420,F1904-3818,COC(=O)c1ccnc(Nc2ccccc2Cl)n1,0.40946651534866596,2
421,F1904-4021,CCOC(=O)c1ccnc(Nc2ccccc2Cl)n1,0.40946461435064324,2
422,F1911-0974,CC(O)CNc1cc(C2CCOC2)ncn1,0.4093985525699668,3
423,F2147-2375,COc1c(C(=O)O)nc(C)n(C)c1=O,0.4093171665949956,2
424,F0001-2738,CC(=O)c1cc(Cl)sc1Cl,0.4092936450590834,2
425,F1967-7222,Cc1ccc(-c2cc(=O)n(C)c(=O)[nH]2)cc1C,0.40907821016933493,2
426,F1967-7245,Cn1c(=O)cc(-c2ccncc2)[nH]c1=O,0.4090567406047675,2
427,F1921-2040,[H][C@]12CNC[C@@]1(O)C(=O)NC2=O,0.40901876674733484,2
428,F1922-2824,C#CCOCCC(N)c1ccc(OC)c(OC)c1,0.4089589784443611,3
429,F3413-2429,C#Cc1cc(OC)ccc1C(=O)NCCOC,0.4088754612145183,3
430,F1967-3272,COCCNc1cc(=O)n(C)c(=O)[nH]1,0.40877756487972594,3
431,F1967-7289,Cn1c(=O)cc(C(F)F)[nH]c1=O,0.408748176518567,2
432,F1919-9779,Cc1ccc(NC2CC3(CCNCC3)C2)cc1Cl,0.4087298218627226,2
433,F2147-6759,O=c1[nH]cnc2c1COCC2,0.40863247417403303,2
434,F9995-1061,CN(C)c1c(C=O)c(=O)n(C)c(=O)n1C,0.4086268511977491,2
435,F1907-2303,CC1CNCCC1=O.Cl,0.4085749168648951,2
436,F1967-3683,O=c1cc(-c2cc(Cl)cc(Cl)c2)[nH]c(=S)[nH]1,0.4084272060223709,2
437,F1911-3398,COC(=O)CC(CC(C)(C)C)NCc1ccc(OC(F)(F)F)cc1,0.4082664983237776,4
438,F1904-4614,COc1ccccc1Nc1nccc(CO)n1,0.40814963548365096,2
439,F1913-5328,C=CCC(N)c1ccc(F)cc1F,0.40814152844059026,3
440,F1967-7508,CCn1c(=O)cc(-c2ccc(C)cc2)[nH]c1=O,0.4080287838436189,2
441,F6541-3174,C=CCNc1cc(C(F)(F)F)ncn1,0.40800529266902397,2
442,F1907-0883,NCCn1c(=O)[nH]c2ncccc2c1=O,0.407783939534893,2
443,F1967-7242,Cn1c(=O)cc(-c2ccc(I)cc2)[nH]c1=O,0.40775330921871855,2
444,F1967-3611,CCc1ccc(-c2cc(=O)[nH]c(=O)[nH]2)cc1,0.40769451382633476,2
445,F1967-7180,Cn1c(=O)cc(-c2ccc(Br)cc2)[nH]c1=O,0.4076712266100912,2
446,F1922-1729,CNC(CCOCC(F)(F)F)c1ccc(OC)cc1,0.40755595426676605,3
447,F1911-1304,NCCNc1cc(C(F)F)ncn1,0.40754338242464333,2
448,F1967-7189,Cn1c(=O)cc(-c2ccc(Cl)cc2)[nH]c1=O,0.4074982015769839,2
449,F1967-3477,CSc1nc(-c2c(F)cccc2F)cc(=O)[nH]1,0.4074600876754446,2
450,F1967-3695,Cc1cc(C)cc(-c2cc(=O)[nH]c(=S)[nH]2)c1,0.40745428428838976,2
451,F1967-7250,COc1cccc(-c2cc(=O)n(C)c(=O)[nH]2)c1,0.4074176247165636,2
452,F1967-7248,COCc1cc(=O)n(C)c(=O)[nH]1,0.407403418166537,2
453,F1967-7224,CCOCc1cc(=O)n(C)c(=O)[nH]1,0.40739360041532346,2
454,F0001-6301,COC(=O)CCC(=O)CN.Cl,0.40728137054049957,2
455,F1911-3220,Cc1ccc(CNC(CC(=O)O)C(C)(C)C)cc1,0.4072307175306212,3
456,F2158-2271,Cc1cc(=O)n(C)c(=O)[nH]1,0.40710153938413407,2
457,F1923-2615,O=C1CNC(=O)C(c2ccc3c(c2)OC(F)(F)O3)N1,0.4070816215073041,3
458,F1791-0981,Cc1nnc(NC(=O)CBr)s1,0.40700222063352404,2
459,F1967-3711,O=c1cc(-c2cccc(I)c2)[nH]c(=S)[nH]1,0.40698496380311955,2
460,F1967-3667,O=c1cc(-c2ccc(Br)cc2)[nH]c(=S)[nH]1,0.4067881149350543,2
461,F1967-3666,O=c1cc(-c2cccc(Br)c2)[nH]c(=S)[nH]1,0.4067657448538941,2
462,F1907-0488,O=c1[nH]cnc2c1CNCC2,0.4066244803150488,2
463,F1967-3605,Cc1cc(C)cc(-c2cc(=O)[nH]c(=O)[nH]2)c1,0.40662165618779994,2
464,F1900-4140,O=C(O)c1c[nH]c(-c2ccc(F)cc2)n1,0.40651881333836704,3
465,F6548-0406,COc1cccc(-c2cc(=O)[nH]c(=S)[nH]2)c1,0.4064722809005893,2
466,F1911-1352,FC(F)(F)c1cc(NCCBr)ncn1,0.40646391666564685,2
467,F1967-3700,CCc1ccc(-c2cc(=O)[nH]c(=S)[nH]2)cc1,0.4064433796372511,2
468,F0900-1383,Cc1nnc(NC(=O)CCl)s1,0.406403847525952,2
469,F1967-0633,Cn1cc(S(=O)(=O)Cl)c(=O)n(C)c1=O,0.40635912631017146,2
470,F1911-2637,CC(C)(C)OC(=O)NCCNc1cc(C(F)F)ncn1,0.4062931549217619,2
471,F1967-7190,Cn1c(=O)cc(-c2cccc(Cl)c2)[nH]c1=O,0.4062704441656428,2
472,F2167-4877,NCCCNc1nncs1,0.4062572862461956,2
473,F2197-5319,NCc1cncc(Nc2ccccn2)c1,0.40623225040354943,2
474,F2128-0150,Cn1c(=O)c2c(NN)ccnc2n(C)c1=O,0.4061546442469297,2
475,F2158-0175,COc1c[nH]c(C(=O)O)cc1=O,0.40614456105476243,2
476,F6609-8736,Cn1c(=O)[nH]c2ccccc2c1=O,0.4059299141959451,2
477,F1967-7359,O=c1cc(-c2ccncc2)[nH]c(=O)n1C1CC1,0.40590080411451074,2
478,F1967-7753,CC(C)n1c(=O)cc(-c2ccccc2)[nH]c1=O,0.40582642978798833,2
479,F1967-3703,Cc1ccc(-c2cc(=O)[nH]c(=S)[nH]2)cc1F,0.40578818355102564,2
480,F1919-7832,CCOc1ccccc1NC1CCC(NC(=O)OC(C)(C)C)CC1,0.4057672576999973,2
481,F2147-2713,Cn1cnc(C(=O)O)c(O)c1=O,0.405589000688204,2
482,F1814-9712,C#CCCCNC(=O)c1ccc(OC)nc1,0.40550711283772845,3
483,F1904-1081,O=c1ccn(N2CCOCC2)c(=O)[nH]1,0.4054166473942509,2
484,F0829-0012,Cn1c(=S)[nH]c2ccccc2c1=O,0.4053196764061698,2
485,F1904-1066,CN1CCN(n2ccc(=O)[nH]c2=O)CC1,0.4052905411838375,2
486,F1904-0916,O=c1ccn(-c2nccs2)c(=O)[nH]1,0.4052873073579411,2
487,F1967-3573,O=c1cc(-c2ccc(Br)cc2)[nH]c(=O)[nH]1,0.4052272718368186,2
488,F2135-0387,Cn1c(N)c(Br)c(=O)n(C)c1=O,0.40518186257786915,2
489,F1967-3693,CC(C)=Cc1cc(=O)[nH]c(=S)[nH]1,0.405030670538638,2
490,F2185-0048,Cn1ccc(=O)[nH]c1=O,0.4050175489891793,2
491,F2135-0754,Cc1cnc2c(c1O)c(=O)n(C)c(=O)n2C,0.40500040361688344,2
492,F2191-0093,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0.4048168173056926,2
493,F1916-8461,CNCc1ccc2c(c1)OC(F)(F)O2,0.40477514741822584,3
494,F1967-3630,COc1cccc(-c2cc(=O)[nH]c(=O)[nH]2)c1,0.4046782046815952,2
495,F1967-7206,Cn1c(=O)cc(-c2ccc(Cl)c(Cl)c2)[nH]c1=O,0.4046375565315699,2
496,F8885-3384,CCn1c(=O)cc(O)[nH]c1=O,0.40461045868560874,2
497,F1916-7167,O=c1ccnc(N2CCNCC2)[nH]1,0.40460836565757613,2
498,F1923-0053,O=c1cc(Cl)[nH]c(=O)[nH]1,0.40444101159395296,2
499,F1913-2494,O=C(O)c1nc[nH]c(=O)c1O,0.4043775264122554,2
500,F2135-0775,Cn1c(=O)c2c(O)ccnc2n(C)c1=O,0.40432057178935965,2
501,F2185-1667,CN(C)n1cc(C#N)c(=O)[nH]c1=O,0.4043072973496361,2
502,F1967-4452,COc1ccc(CNc2ccc(O)nn2)cc1,0.4042918107007003,3
503,F1907-0542,Cc1cc(=O)[nH]c(N2CCCC(N)C2)n1,0.40425822000264744,2
504,F2197-4816,Cn1c(OCCN)cc(=O)n(C)c1=O,0.40413172080315124,2
505,F1967-1167,Cn1c(N)cc(=O)[nH]c1=O,0.4039900980234339,2
506,F8887-3720,COC(=O)C1CNCC1C,0.40397951821014966,2
507,F1967-0632,O=c1[nH]cc(S(=O)(=O)Cl)c(=O)[nH]1,0.4039575455284159,2
508,F2197-0041,Cn1c(=O)[nH]c(=O)c2cccnc21,0.4038939776979463,2
509,F1904-2011,O=C(O)Cn1cnc(C(F)F)c(F)c1=O,0.4038072025336572,2
510,F3318-0152,Nc1cc(=O)[nH]c(=O)[nH]1,0.4037788539781072,2
511,F2147-0644,NC(C(=O)O)c1ccc(F)cc1,0.4037710557563426,3
512,F3382-6755,COC(=O)c1cc(=O)c2ccccc2[nH]1,0.4036942785562741,2
513,F1910-7778,F[C@@H]1COC[C@H]1Nc1cc(C(F)(F)F)ncn1,0.4036534798296387,2
514,F2146-0403,O=C(Cl)c1cc(Cl)sc1Cl,0.40356843017370986,2
515,F1913-2496,COC(=O)c1nc[nH]c(=O)c1O,0.4034868552856878,2
516,F2190-0156,Cn1c(=O)c2c(ncn2CC(=O)Cl)n(C)c1=O,0.403440017822163,2
517,F2147-2377,Cc1nc(C(=O)O)c(O)c(=O)n1C,0.4034194268234712,2
518,F2190-0596,O=Cc1ccsc1,0.4034110082361519,2
519,F2113-0331,NS(=O)(=O)c1c[nH]c(=O)[nH]c1=O,0.4033561906579127,2
520,F1967-4046,O=C(O)Cn1cnc(C(F)F)cc1=O,0.4033368151735894,2
521,F1903-5857,CCOCc1[nH]c(=O)[nH]c(=O)c1F,0.4032736413928287,2
522,F0001-2164,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,0.4032470025411259,2
523,F8882-2183,Cn1cc(Nc2nccs2)cn1,0.4031051342674274,2
524,F1911-1787,COc1ccc(CNC2CC2)cc1,0.4031010659720194,3
525,F1967-3603,CC(C)=Cc1cc(=O)[nH]c(=O)[nH]1,0.40304906225496995,2
526,F2113-0334,Cn1cc(N)c(=O)n(C)c1=O,0.403043519770291,2
527,F8885-3228,Cn1c(=O)cc(O)[nH]c1=O,0.40302837855831547,2
528,F3665-0601,C#CCNC(=O)c1ccc(F)c(F)c1,0.40291286684703764,3
529,F6170-0042,Cn1c(=O)c2c[nH]cc2n(C)c1=O,0.4028570349143294,2
530,F0453-0256,Cc1nnc(NC(=O)CCCl)s1,0.4027454711495043,2
531,F1904-2014,Cc1ncn(CC(=O)O)c(=O)c1F,0.4026823828009182,2
532,F2147-2710,COc1c(C(=O)O)ncn(C)c1=O,0.40260467629396274,2
533,F2197-3728,c1ncc(-c2ccc(OC3CCNCC3)nc2)cn1,0.4024975826528881,2
534,F1909-9000,COC(=O)COc1cc(=O)n(C)cn1,0.4024515479590806,2
535,F8885-4682,Cn1c(=O)cc(Cl)[nH]c1=O,0.4024423797251779,2
536,F1910-9217,COc1cnc(Nc2ccccc2N)nc1,0.40242293595715356,2
537,F2158-2134,Cl.O=c1[nH]cc(S(=O)(=O)NC2CNC2)c(=O)[nH]1,0.4023981958184735,2
538,F1967-3314,CN1CCN(Nc2cc(=O)n(C)c(=O)[nH]2)CC1,0.4023196925155051,2
539,F0266-0300,Cc1cc(=O)[nH]c(N[N+](=O)[O-])n1,0.402311895091999,2
540,F1909-9001,Cn1cnc(OCC(=O)O)cc1=O,0.40227836798754907,2
541,F1962-0242,O=c1[nH]c(=O)c2cc(Br)ccc2[nH]1,0.4022727536376604,2
542,F1904-1082,Cn1c(=O)ccn(N2CCOCC2)c1=O,0.4022486248020627,2
543,F1967-7271,Cn1c(=O)cc(-c2cnccn2)[nH]c1=O,0.402246884744008,2
544,F1910-9239,Nc1ccccc1Nc1ncccn1,0.40224293677942924,2
545,F1910-9242,Cc1cc(C)nc(Nc2ccccc2N)n1,0.40222962849169536,2
546,F0849-4607,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0.40222214154702063,2
547,F1904-1067,CN1CCN(n2ccc(=O)n(C)c2=O)CC1,0.40219752084901206,2
548,F1904-1059,Cn1ccc(=O)n(C)c1=O,0.4021703659065861,2
549,F2184-0224,CC(=O)Nc1ccc(S(=O)(=O)Cl)c(C)c1,0.40216613551288,3
550,F2198-2719,COC(=N)CCc1cn[nH]c1C1CCOCC1,0.4021585086019316,2
551,F1913-3780,COC(=O)C(C)(C)Cc1cnc(C)s1,0.40215591175878,2
552,F1905-7195,Nc1ccsc1.O=C(O)C(=O)O,0.4021369164102147,2
553,F1923-2504,CC(=O)Nc1nnc(Br)s1,0.4021034329788842,2
554,F0453-0255,Cc1nnc(NC(=O)C(C)Cl)s1,0.4021008466370494,2
555,F0001-0758,Cn1c(=O)cc(N)[nH]c1=O,0.4020880798655606,2
556,F0326-0071,CC(=O)Nc1nnc(S)s1,0.4020875258956642,2
557,F2147-2340,Cn1cncc(O)c1=O,0.4020421009123544,2
558,F1921-1964,NNc1nc(C(F)(F)F)cc(=O)[nH]1,0.4020378029442894,2
559,F2181-0002,O=c1[nH]c2nnc(S)n2c2c1CCCC2,0.4020142881467461,2
560,F1967-9098,O=c1cc(C(F)F)[nH]c(=S)[nH]1,0.4020136806313622,2
561,F1903-3836,Cc1nc(-c2ccc(F)cc2Cl)c(F)c(=O)[nH]1,0.4020032387934574,3
562,F1967-3661,O=c1cc(C(F)F)[nH]c(=O)[nH]1,0.40198748045753724,2
563,F1967-1762,Cn1c(=O)c2c(ncn2CCN)n(C)c1=O,0.40195432027358036,2
564,F2135-0574,N#CCc1cc(-c2ccc3c(c2)OCO3)on1,0.4019323265564176,2
565,F0910-1435,Cn1ncnc2c(=O)n(C)c(=O)nc1-2,0.40192573083367794,2
566,F1967-3608,CCOCc1cc(=O)[nH]c(=O)[nH]1,0.40190931375952793,2
567,F1967-3698,CCOCc1cc(=O)[nH]c(=S)[nH]1,0.4018775650920834,2
568,F0820-0242,Cc1cc(=O)[nH]c2nnc(S)n12,0.4018584236896535,2
569,F1967-0509,COc1ccc(-c2cc(=O)[nH]c(=S)[nH]2)cc1,0.4018390627572853,3
570,F1957-0005,O=c1c(Cl)c[nH]cc1Cl,0.4018328022238712,2
571,F1967-3533,CSc1nc(C(F)F)cc(=O)[nH]1,0.4018286012074678,2
572,F1922-3193,COCCC(N)c1ccc(OC(F)(F)F)cc1,0.4018069357396422,3
573,F2135-0891,O=c1cc(C(F)(F)F)nc(S)[nH]1,0.4018043395475609,2
574,F1904-4760,Cc1cc(Nc2nccc(CO)n2)[nH]n1,0.4017983461745281,2
575,F1962-0235,O=c1[nH]c(=O)c2ccccc2[nH]1,0.40178205863480954,2
576,F0827-0300,Cc1cc(=O)[nH]c(=S)[nH]1,0.4017739367218736,2
577,F1904-4962,Cc1cc(Nc2nccc(C#N)n2)[nH]n1,0.4017653141541072,2
578,F1967-3313,CN1CCN(Nc2cc(=O)[nH]c(=O)[nH]2)CC1,0.40173016297867237,2
579,F0322-0043,Cc1cc(=O)[nH]c(=O)[nH]1,0.4017155629899964,2
580,F2805-1760,Cn1c(=O)c2c(S)ccnc2n(C)c1=O,0.40167223352071174,2
581,F3371-0262,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.40166472501528677,2
582,F2197-7754,Cn1c(OCC(=O)O)cc(=O)n(C)c1=O,0.401638676801436,2
583,F1922-3363,CCCOCCC(NC)c1ccc(OC)c(F)c1,0.40160314723710955,3
584,F2197-7878,COC(=O)COc1cc(=O)n(C)c(=O)n1C,0.4015829007381375,2
